smiles,molecule_type,chunk,heat_of_formation,dipole_x,dipole_y,dipole_z,dipole_moment,homo_ev,lumo_ev,gap_ev,spin_state,ionization_potential,cosmo_area,cosmo_volume,molecular_weight,point_group,filled_levels,total_energy_kcal_mol,total_energy_ev,computation_time,success,num_atoms,input_charge
BrC=1C=CN=CC1,neutral,results_chunk_6_of_10,36.29018,0.625,-0.36,0.043,0.723,-10.2,-0.645,9.555,closed_shell,10.200454,140.2,133.33,157.9973,C2v,18,36.29018,1.57365107534,0.106,True,11,0
BrC1=NC=CC=C1,neutral,results_chunk_6_of_10,34.11726,-1.593,3.055,0.537,3.487,-9.877,-0.669,9.208,closed_shell,9.877391,140.14,132.69,157.9973,Cs,18,34.11726,1.47942674538,0.119,True,11,0
C=1C=C(NC1C)C,neutral,results_chunk_6_of_10,7.53618,-0.07,-2.632,-0.446,2.67,-8.368,1.264,9.632,closed_shell,8.36756,143.55,133.12,95.1438,C2v,19,7.53618,0.32679137333999997,0.135,True,16,0
C#CC1=CC=C(N)C=C1,neutral,results_chunk_6_of_10,77.06683,-2.819,0.316,-0.172,2.842,-8.385,-0.019,8.366,closed_shell,8.384738,163.51,156.37,117.15,Cs,22,77.06683,3.3418489492899996,0.249,True,16,0
C=C(C)CN,neutral,results_chunk_6_of_10,5.03918,0.992,0.051,-0.725,1.23,-9.491,1.018,10.509,closed_shell,9.491228,123.62,111.69,71.1218,C1,15,5.03918,0.21851396234,0.171,True,14,0
C=CCN,neutral,results_chunk_6_of_10,12.30361,1.406,0.706,0.497,1.65,-9.655,0.813,10.468,closed_shell,9.654836,106.89,90.2,57.095,C1,12,12.30361,0.53352144043,0.153,True,11,0
C=1C=CC(=CC1)NC,neutral,results_chunk_6_of_10,22.0096,1.888,0.486,-0.78,2.099,-8.285,0.407,8.692,closed_shell,8.28531,151.76,144.53,107.1548,C1,21,22.0096,0.9544022847999999,0.221,True,17,0
CC(=O)C1=C[N+](=CC=C1)[O-],neutral,results_chunk_6_of_10,-16.24261,-1.551,-4.397,3.333,5.731,-9.294,-1.291,8.003,closed_shell,9.293924,165.59,161.88,137.1378,Cs,26,-16.24261,-0.7043282974299999,0.219,True,17,0
C#CCNCC#C,neutral,results_chunk_6_of_10,114.10032,-0.057,0.168,-0.564,0.591,-9.652,1.169,10.821,closed_shell,9.652326,147.52,140.64,93.128,Cs,18,114.10032,4.94773217616,0.532,True,14,0
C1=CC=C(C=C1)C[C@@H](C(=O)O)N,neutral,results_chunk_6_of_10,-72.00807,0.304,0.031,1.011,1.056,-9.678,0.097,9.775,closed_shell,9.677712,196.23,208.54,165.1914,C1,32,-72.00807,-3.12248593941,0.745,True,23,0
C=1C=C(C=CC1N2CCCC2)C,neutral,results_chunk_6_of_10,12.62137,-1.571,0.033,-1.136,1.939,-7.891,0.532,8.423,closed_shell,7.891022,210.81,217.07,161.2462,C1,32,12.62137,0.54730046731,0.926,True,27,0
CC(C)C[C@@H](C(=O)O)N,neutral,results_chunk_6_of_10,-111.63664,-0.505,-2.899,-0.579,2.999,-9.848,0.907,10.755,closed_shell,9.848085,175.13,176.97,131.1742,C1,27,-111.63664,-4.84089962032,0.722,True,22,0
CC[C@H](C)[C@H](N)C(O)=O,neutral,results_chunk_6_of_10,-112.60482,-0.466,-1.153,0.18,1.257,-9.87,0.74,10.61,closed_shell,9.870174,171.35,176.24,131.1742,C1,27,-112.60482,-4.88288280966,0.663,True,22,0
CC1=CC(=CC(=C1N(C)C)C)C#N,neutral,results_chunk_6_of_10,38.40941,-5.707,0.576,0.396,5.75,-9.126,-0.587,8.539,closed_shell,9.12596,221.02,237.11,174.245,C1,34,38.40941,1.66554724583,1.156,True,27,0
CN(C)C(=O)C=C,neutral,results_chunk_6_of_10,-28.87141,-1.918,3.574,1.068,4.194,-9.266,0.429,9.695,closed_shell,9.266301,146.28,138.13,99.1322,C1,20,-28.87141,-1.25195095183,0.482,True,16,0
C=1C=CC(=CC1)N(C=2C=CC=CC2)C=3C=CC=CC3,neutral,results_chunk_6_of_10,79.45465,0.002,-0.011,0.0,0.011,-7.967,-0.048,7.919,closed_shell,7.967369,273.05,308.5,245.3232,D3,46,79.45465,3.44539198795,1.838,True,34,0
ClC1=NC=CC(=C1)C,neutral,results_chunk_6_of_10,13.66153,4.269,-1.299,0.259,4.47,-10.102,-0.577,9.525,closed_shell,10.10238,153.74,147.95,127.5731,C1,21,13.66153,0.59240492539,0.17,True,14,0
CC1=CC(=CC(=C1N(C)C)C)[N+](=O)[O-],neutral,results_chunk_6_of_10,2.46859,-6.557,0.354,1.135,6.664,-9.303,-1.049,8.254000000000001,closed_shell,9.303329,224.13,241.94,194.2328,C1,38,2.46859,0.10704546816999999,1.457,True,28,0
ClC=1C=CN=CC1,neutral,results_chunk_6_of_10,23.14472,-0.264,0.428,0.007,0.503,-10.606,-0.686,9.92,closed_shell,10.605731,134.75,126.45,113.5463,C2v,18,23.14472,1.00362449336,0.098,True,11,0
ClC=1C=NC=CC1,neutral,results_chunk_6_of_10,23.89512,-1.55,1.58,0.109,2.216,-10.15,-0.701,9.449,closed_shell,10.1498,134.62,126.41,113.5463,Cs,18,23.89512,1.0361640885599999,0.101,True,11,0
ClC1=CC=C(C=C1)N(C)C,neutral,results_chunk_6_of_10,13.31159,-4.376,-0.026,0.9,4.468,-8.352,0.026,8.378,closed_shell,8.352464,186.75,190.08,155.6267,Cs,27,13.31159,0.57723047717,0.493,True,20,0
ClC=1N=C(C=CC1)C,neutral,results_chunk_6_of_10,13.95644,-0.122,-1.269,3.418,3.648,-9.944,-0.535,9.409,closed_shell,9.94433,153.88,147.23,127.5731,Cs,21,13.95644,0.60519310772,0.213,True,14,0
ClC=1N=C(OC)C=CC1,neutral,results_chunk_6_of_10,-19.12917,0.29,-1.855,-0.634,1.981,-9.621,-0.543,9.078000000000001,closed_shell,9.620732,164.62,158.04,143.5725,Cs,24,-19.12917,-0.8294981987099999,0.332,True,15,0
FC=1C=CN=CC1,neutral,results_chunk_6_of_10,-15.02098,-0.129,0.713,-0.019,0.725,-10.683,-0.667,10.016,closed_shell,10.6825,122.88,111.89,97.0917,C2v,18,-15.02098,-0.65135475574,0.057,True,11,0
FC(F)(F)CCCN,neutral,results_chunk_6_of_10,-174.0769,-3.38,0.636,1.835,3.898,-9.8,1.612,11.412,closed_shell,9.80018,149.75,141.79,127.1091,C1,25,-174.0769,-7.548496614699999,0.335,True,16,0
FC(F)(F)C1=CC=C(C=C1)N(C)C,neutral,results_chunk_6_of_10,-139.67061,-6.413,0.031,-0.662,6.447,-8.682,-0.242,8.440000000000001,closed_shell,8.681957,206.02,212.5,189.1799,Cs,36,-139.67061,-6.05653666143,0.595,True,23,0
FCCCN,neutral,results_chunk_6_of_10,-56.40424,0.121,-0.099,-0.135,0.207,-9.737,2.897,12.634,closed_shell,9.736803,119.8,104.83,77.1013,Cs,16,-56.40424,-2.44585705912,0.126,True,13,0
FC(F)(F)CN(C)C,neutral,results_chunk_6_of_10,-164.69089,-3.907,-0.546,-1.996,4.421,-9.453,1.668,11.120999999999999,closed_shell,9.452702,147.96,144.37,127.1091,Cs,25,-164.69089,-7.141491063069999,0.424,True,16,0
ClC(Cl)(Cl)CN(C)C,neutral,results_chunk_6_of_10,-31.31843,-3.902,-0.724,-1.309,4.179,-9.484,-0.319,9.165,closed_shell,9.484184,175.22,184.94,176.4729,Cs,25,-31.31843,-1.35806108009,1.31,True,16,0
N1=CC(=CN1)C,neutral,results_chunk_6_of_10,35.99365,-0.497,-2.401,-0.321,2.473,-9.479,0.609,10.088,closed_shell,9.479264,119.67,106.6,82.1048,Cs,16,35.99365,1.56079264495,0.179,True,12,0
N1=CC(N)=CN1,neutral,results_chunk_6_of_10,48.13384,0.699,-1.715,2.178,2.859,-8.516,0.569,9.085,closed_shell,8.516425,115.06,100.84,83.0926,C1,16,48.13384,2.08722770392,0.086,True,11,0
N1=CC=CN1C,neutral,results_chunk_6_of_10,44.60055,-2.094,1.837,0.888,2.923,-9.581,0.71,10.291,closed_shell,9.580667,121.2,108.03,82.1048,Cs,16,44.60055,1.9340136496499998,0.068,True,12,0
N#CC1CCNCC1,neutral,results_chunk_6_of_10,21.28429,-0.032,-1.946,-3.416,3.932,-9.367,1.083,10.450000000000001,closed_shell,9.366715,150.45,150.86,110.1584,C1,22,21.28429,0.9229506672699999,0.436,True,18,0
N1CC1,neutral,results_chunk_6_of_10,32.28945,0.017,-0.644,2.131,2.226,-10.162,2.36,12.522,closed_shell,10.162045,83.79,65.79,43.0682,Cs,9,32.28945,1.40016742035,0.025,True,8,0
N1=CSC=C1,neutral,results_chunk_6_of_10,39.22283,-0.558,1.755,0.252,1.859,-9.631,-0.909,8.722,closed_shell,9.631224,109.69,97.9,85.1234,Cs,13,39.22283,1.70081957729,0.054,True,8,0
N1=CC(=CN1)C=2C=CC=CC2,neutral,results_chunk_6_of_10,67.96944,-0.084,1.666,-1.641,2.34,-9.024,-0.155,8.869,closed_shell,9.023612,179.13,178.32,144.1756,C1,27,67.96944,2.9473588267200004,0.373,True,19,0
N1=CC=NC2=CC=CC=C12,neutral,results_chunk_6_of_10,63.08192,-0.509,-0.037,-0.008,0.51,-9.857,-1.147,8.709999999999999,closed_shell,9.857494,158.88,155.18,130.1488,C2v,24,63.08192,2.73542129696,0.155,True,16,0
N1=CC=2C=CC=CC2N1C,neutral,results_chunk_6_of_10,62.82643,-0.225,-2.271,0.091,2.284,-8.714,-0.284,8.43,closed_shell,8.713758,167.18,164.97,132.1646,Cs,25,62.82643,2.72434248409,0.314,True,18,0
N=1C=NC=2N=CNC2C1,neutral,results_chunk_6_of_10,77.69673,-2.482,5.211,-2.095,6.14,-10.104,-1.111,8.992999999999999,closed_shell,10.103866,140.83,133.34,120.1134,Cs,22,77.69673,3.36916330299,0.119,True,13,0
N=1N=CC=CC1,neutral,results_chunk_6_of_10,53.15136,-0.157,4.371,0.525,4.405,-10.51,-0.768,9.741999999999999,closed_shell,10.509719,111.36,98.69,80.089,Cs,15,53.15136,2.30480242368,0.048,True,10,0
FC(F)(F)C=1C=CC=C(C1)N(C)C,neutral,results_chunk_6_of_10,-137.59032,4.402,2.166,-0.852,4.979,-8.616,-0.414,8.202,closed_shell,8.615878,204.43,211.59,189.1799,C1,36,-137.59032,-5.966329046159999,1.107,True,23,0
N=1NC=CC1C,neutral,results_chunk_6_of_10,36.1247,1.459,0.906,0.189,1.727,-9.613,0.62,10.232999999999999,closed_shell,9.612559,120.33,106.72,82.1048,Cs,16,36.1247,1.5664753661,0.078,True,12,0
N1NC1(C)CC,neutral,results_chunk_6_of_10,40.94119,3.173,-1.057,2.442,4.141,-9.674,1.938,11.612,closed_shell,9.674421,133.77,126.55,86.1364,C1,18,40.94119,1.77533282197,0.218,True,16,0
N=1NC=CC1N,neutral,results_chunk_6_of_10,47.25824,-1.052,0.192,-1.687,1.997,-8.682,0.59,9.272,closed_shell,8.681749,115.1,100.41,83.0926,C1,16,47.25824,2.04925906112,0.082,True,11,0
N=CC=C,neutral,results_chunk_6_of_10,34.79251,-2.049,1.688,0.97,2.826,-10.317,-0.28,10.037,closed_shell,10.316655,102.11,84.93,55.0792,Cs,11,34.79251,1.50870761113,0.043,True,9,0
N=1NC=CC1C=2C=CC=CC2,neutral,results_chunk_6_of_10,69.52887,2.186,0.428,0.125,2.231,-8.995,-0.181,8.814,closed_shell,8.995032,178.81,177.24,144.1756,Cs,27,69.52887,3.01498038981,0.263,True,19,0
N=1NC=CC1C(C)(C)C,neutral,results_chunk_6_of_10,20.04969,1.516,0.168,0.794,1.719,-9.561,0.695,10.256,closed_shell,9.561413,168.53,172.24,124.1852,Cs,25,20.04969,0.8694147074699999,0.32,True,21,0
NC(C)C,neutral,results_chunk_6_of_10,-17.59458,-0.421,1.84,0.358,1.921,-9.418,3.627,13.044999999999998,closed_shell,9.417701,110.21,96.61,59.1108,C1,13,-17.59458,-0.76295377254,0.123,True,13,0
N=CC=1C=CC=CC1,neutral,results_chunk_6_of_10,46.78712,-1.092,-1.385,0.936,1.996,-9.706,-0.416,9.29,closed_shell,9.706211,146.77,139.26,105.139,Cs,20,46.78712,2.02882988456,0.234,True,15,0
N1=CC(=CN1)C23CC4CC(CC(C4)C2)C3,neutral,results_chunk_6_of_10,18.76386,-0.899,1.466,-1.667,2.395,-9.366,0.67,10.036,closed_shell,9.365504,220.26,253.9,202.2986,Cs,40,18.76386,0.81365726118,0.836,True,33,0
NC1CC1,neutral,results_chunk_6_of_10,20.25755,0.813,0.34,-1.499,1.739,-9.549,2.398,11.947,closed_shell,9.549263,102.63,86.0,57.095,Cs,12,20.25755,0.8784281406499999,0.05,True,11,0
NCC,neutral,results_chunk_6_of_10,-9.00328,0.175,0.894,1.666,1.899,-9.36,3.571,12.931,closed_shell,9.360052,91.29,73.42,45.084,C1,10,-9.00328,-0.39040923064,0.052,True,10,0
NC1=CC=C(N)C=C1,neutral,results_chunk_6_of_10,22.29749,-0.427,-2.15,-1.645,2.74,-7.791,0.244,8.035,closed_shell,7.791154,148.18,140.01,108.1426,C2v,21,22.29749,0.96688605887,0.192,True,16,0
NCCC,neutral,results_chunk_6_of_10,-13.1242,0.242,-1.708,-0.601,1.827,-9.305,3.604,12.908999999999999,closed_shell,9.305312,110.0,95.23,59.1108,C1,13,-13.1242,-0.5691046846,0.123,True,13,0
NCCCC,neutral,results_chunk_6_of_10,-19.14295,-0.113,1.483,1.118,1.861,-9.383,3.474,12.857,closed_shell,9.382539,131.42,117.17,73.1376,C1,16,-19.14295,-0.8300957408499999,0.153,True,16,0
NC1=CC=CC=2C=CC=CC12,neutral,results_chunk_6_of_10,39.21244,0.769,-1.536,0.895,1.936,-8.134,-0.361,7.773000000000001,closed_shell,8.134308,177.48,179.74,143.1878,C1,27,39.21244,1.70036903572,0.319,True,20,0
NCC=1C=CC=CC1,neutral,results_chunk_6_of_10,23.73688,-0.1,-1.611,0.699,1.759,-9.479,0.139,9.617999999999999,closed_shell,9.478878,151.88,145.35,107.1548,C1,21,23.73688,1.02930232744,0.26,True,17,0
NCCCCC,neutral,results_chunk_6_of_10,-22.72061,-1.563,1.161,0.056,1.948,-9.344,3.513,12.857,closed_shell,9.344075,145.98,138.92,87.1644,C1,19,-22.72061,-0.98523381143,0.306,True,19,0
O(C1=CC=CC(N)=C1)C,neutral,results_chunk_6_of_10,-20.04449,0.41,-0.059,0.721,0.831,-8.418,0.481,8.899,closed_shell,8.418211,162.39,156.03,123.1542,C1,24,-20.04449,-0.86918921987,0.258,True,18,0
O(C=1C=CC=CC1N)C,neutral,results_chunk_6_of_10,-15.70187,1.3,0.068,-0.977,1.628,-8.133,0.325,8.457999999999998,closed_shell,8.133046,161.07,155.37,123.1542,C1,24,-15.70187,-0.68088018881,0.337,True,18,0
O1C(=CCC1)C,neutral,results_chunk_6_of_10,-35.94428,-0.09,0.361,0.137,0.396,-8.804,1.292,10.096,closed_shell,8.804177,126.46,113.43,84.1176,Cs,17,-35.94428,-1.5586518136399998,0.122,True,14,0
O(C)CCOCCOC,neutral,results_chunk_6_of_10,-126.567,-1.367,0.712,-0.633,1.666,-9.854,1.762,11.616,closed_shell,9.854048,189.29,181.78,134.1748,C1,28,-126.567,-5.488324821,0.776,True,23,0
O1CCNCC1,neutral,results_chunk_6_of_10,-37.4242,0.76,-1.29,-0.241,1.516,-9.147,2.399,11.546,closed_shell,9.147317,123.23,113.5,87.1212,Cs,18,-37.4242,-1.6228255846,0.142,True,15,0
NCCCCCCC,neutral,results_chunk_6_of_10,-32.98298,0.417,0.541,1.727,1.857,-9.371,3.495,12.866,closed_shell,9.370834,185.72,181.21,115.218,C1,25,-32.98298,-1.4302409617399998,0.923,True,25,0
O(C1=CC=CC(=C1)N(C)C)C,neutral,results_chunk_6_of_10,-17.8369,-2.246,2.434,-0.196,3.318,-8.134,0.533,8.667,closed_shell,8.133809,196.64,199.23,151.2078,C1,30,-17.8369,-0.7734614947,0.826,True,24,0
O(C1=CC=C(C=C1)C(=C)C)C,neutral,results_chunk_6_of_10,-12.68433,0.786,-1.177,-1.04,1.757,-8.82,0.182,9.002,closed_shell,8.820402,198.4,200.43,148.2042,C1,29,-12.68433,-0.55003060179,0.904,True,23,0
O1C(=C(C(=C1C)C)C)C,neutral,results_chunk_6_of_10,-44.19923,-0.028,-0.36,-0.057,0.366,-8.415,0.981,9.395999999999999,closed_shell,8.415076,174.76,172.85,124.1822,C2v,25,-44.19923,-1.91661121049,0.566,True,21,0
O=C(C(=C)C)N(C)C,neutral,results_chunk_6_of_10,-38.88106,0.601,-1.344,-3.751,4.03,-9.257,0.594,9.850999999999999,closed_shell,9.257334,162.27,160.64,113.159,C1,23,-38.88106,-1.6859994047799998,0.44,True,19,0
O=C(C1=CC=C(N)C=C1)C,neutral,results_chunk_6_of_10,-23.393,3.754,-3.438,-0.305,5.1,-8.71,-0.215,8.495000000000001,closed_shell,8.709845,172.85,170.14,135.1652,Cs,26,-23.393,-1.014390659,0.348,True,19,0
O=C(C=1C=CN=CC1)C,neutral,results_chunk_6_of_10,-9.17524,1.531,1.942,1.151,2.728,-10.416,-0.958,9.458,closed_shell,10.416236,155.56,150.48,121.1384,Cs,23,-9.17524,-0.39786593212,0.15,True,16,0
O=C(C=1C=NC=CC1)C,neutral,results_chunk_6_of_10,-10.61216,-0.365,3.868,2.658,4.707,-10.328,-0.972,9.356,closed_shell,10.327681,155.36,150.35,121.1384,Cs,23,-10.61216,-0.46017509407999996,0.155,True,16,0
O=C(C1=CC=C2OCCC2=C1)C,neutral,results_chunk_6_of_10,-58.45694,3.014,3.724,1.42,4.997,-9.159,-0.409,8.75,closed_shell,9.158564,193.66,195.75,162.1878,Cs,31,-58.45694,-2.53486828922,0.681,True,22,0
O=C(N(C)C)C,neutral,results_chunk_6_of_10,-55.09081,-0.821,4.162,-0.088,4.243,-9.25,1.401,10.651,closed_shell,9.250013,131.63,121.75,87.1212,C1,18,-55.09081,-2.38890279403,0.234,True,15,0
O=C(N(C)C)C(C)C,neutral,results_chunk_6_of_10,-64.37205,-0.767,3.77,-0.59,3.893,-9.132,1.502,10.634,closed_shell,9.132317,165.59,164.75,115.1748,C1,24,-64.37205,-2.79136520415,0.456,True,21,0
O=C(N(C)C)CCC,neutral,results_chunk_6_of_10,-64.62703,-0.469,2.312,-3.269,4.031,-9.213,1.434,10.646999999999998,closed_shell,9.213448,170.26,164.53,115.1748,C1,24,-64.62703,-2.8024219018900003,0.535,True,21,0
O=C(N)C=1C=NC=CC1,neutral,results_chunk_6_of_10,-10.69689,-0.159,5.095,-0.523,5.124,-10.483,-0.854,9.629000000000001,closed_shell,10.483369,151.56,145.03,122.1262,C1,23,-10.69689,-0.46384924107,0.245,True,15,0
O=C(C1=CC=C(C=C1)C(F)(F)F)N(C)C,neutral,results_chunk_6_of_10,-179.73023,-3.339,-0.561,3.275,4.711,-9.611,-1.002,8.609,closed_shell,9.61145,227.86,240.82,217.1903,C1,41,-179.73023,-7.79364196349,1.764,True,25,0
O=C(N)C12CC3CC(CC(C3)C1)C2,neutral,results_chunk_6_of_10,-72.35597,-1.747,-3.375,0.674,3.859,-10.031,1.447,11.478000000000002,closed_shell,10.030622,197.78,224.69,179.2614,Cs,36,-72.35597,-3.1375719271099998,0.786,True,30,0
O=C(NC)NC,neutral,results_chunk_6_of_10,-50.77882,-0.572,1.211,3.0,3.286,-9.63,1.558,11.188,closed_shell,9.629667,129.93,114.63,88.109,C2,18,-50.77882,-2.20192197166,0.201,True,14,0
O=C(NC)CC,neutral,results_chunk_6_of_10,-60.59551,-0.62,1.406,3.521,3.841,-9.628,1.498,11.126,closed_shell,9.628376,134.1,121.29,87.1212,C1,18,-60.59551,-2.62760310013,0.459,True,15,0
O=C(C1=CC=CC(=C1)C(F)(F)F)N(C)C,neutral,results_chunk_6_of_10,-179.64222,-2.408,0.354,3.443,4.217,-9.532,-0.905,8.627,closed_shell,9.532421,228.32,241.51,217.1903,C1,41,-179.64222,-7.78982558586,1.911,True,25,0
O=C(O)C(N)C(C)C,neutral,results_chunk_6_of_10,-108.14178,-0.029,0.589,1.225,1.359,-9.755,0.752,10.507000000000001,closed_shell,9.755226,155.22,154.7,117.1474,C1,24,-108.14178,-4.68935200614,0.383,True,19,0
O=C(O)C(N)CO,neutral,results_chunk_6_of_10,-134.67189,1.273,3.22,-0.178,3.467,-9.888,0.595,10.483,closed_shell,9.887885,133.62,122.96,105.0932,C1,21,-134.67189,-5.839777166069999,0.104,True,14,0
O=C(O)C(N)C(O)C,neutral,results_chunk_6_of_10,-147.12591,1.156,0.89,0.056,1.46,-10.223,0.463,10.686,closed_shell,10.223348,147.29,144.51,119.12,C1,24,-147.12591,-6.37982083533,0.344,True,17,0
O=C(O)C(N)CS,neutral,results_chunk_6_of_10,-91.33555,1.208,-0.125,-2.01,2.349,-9.222,-0.565,8.657,closed_shell,9.221558,143.28,139.86,121.1538,C1,21,-91.33555,-3.9605834546499996,0.336,True,14,0
O=C(O)C1NCCC1,neutral,results_chunk_6_of_10,-91.22168,-2.973,-2.079,-0.318,3.642,-9.671,0.968,10.639,closed_shell,9.670527,145.63,141.24,115.1316,C1,23,-91.22168,-3.95564570984,0.512,True,17,0
O=C(O)CC(N)C(=O)O,neutral,results_chunk_6_of_10,-184.58154,0.232,1.164,-1.18,1.674,-10.316,0.355,10.671000000000001,closed_shell,10.316385,153.46,149.16,133.1036,C1,26,-184.58154,-8.00400931902,0.429,True,16,0
O=C(O)CNC,neutral,results_chunk_6_of_10,-90.84872,-1.888,0.414,-2.455,3.125,-9.569,0.739,10.308000000000002,closed_shell,9.569026,126.69,111.93,89.0938,C1,18,-90.84872,-3.9394730453599998,0.169,True,13,0
O=C(O)CCC(N)C(=O)O,neutral,results_chunk_6_of_10,-191.91139,-1.486,0.167,-1.698,2.262,-10.129,0.469,10.597999999999999,closed_shell,10.128582,175.42,170.49,147.1304,C1,29,-191.91139,-8.32185360457,0.577,True,19,0
O=C(OC)C=C(OC)C,neutral,results_chunk_6_of_10,-124.02032,-3.305,-0.348,0.229,3.331,-9.644,0.15,9.794,closed_shell,9.64449,171.41,162.83,130.1432,Cs,26,-124.02032,-5.37789313616,0.656,True,19,0
O=C1C=CC(=C)C=C1,neutral,results_chunk_6_of_10,11.49202,4.309,-1.167,0.018,4.464,-9.836,-1.426,8.41,closed_shell,9.836036,144.25,136.8,106.1238,C2v,20,11.49202,0.49832846325999997,0.099,True,14,0
O=C(OC)C1=CC=C(C=C1)N(C)C,neutral,results_chunk_6_of_10,-62.72473,-4.489,-0.248,1.76,4.828,-8.477,-0.193,8.284,closed_shell,8.477287,219.39,223.66,179.2182,C1,35,-62.72473,-2.71993246699,0.958,True,26,0
O=C1C=CC=C(Cl)N1C,neutral,results_chunk_6_of_10,-29.28861,-0.252,2.177,0.374,2.223,-9.236,-0.735,8.501000000000001,closed_shell,9.236336,159.45,157.15,143.5725,Cs,24,-29.28861,-1.27004199543,0.298,True,15,0
O=C1N(C)CCC1,neutral,results_chunk_6_of_10,-50.10108,-0.414,-4.21,0.463,4.255,-9.231,1.431,10.661999999999999,closed_shell,9.231412,139.03,130.03,99.1322,C1,20,-50.10108,-2.17253313204,0.264,True,16,0
O=C1C=C(OC)CC(C)(C)C1,neutral,results_chunk_6_of_10,-91.90065,0.059,1.747,-3.916,4.288,-9.647,0.169,9.816,closed_shell,9.646888,193.69,203.74,154.2084,C1,31,-91.90065,-3.9850878859499996,0.739,True,25,0
O=C1N(C)CCN1C,neutral,results_chunk_6_of_10,-41.80084,0.336,-2.741,-3.238,4.256,-9.482,1.387,10.869,closed_shell,9.481843,152.63,146.89,114.1468,C2,23,-41.80084,-1.81260982492,0.262,True,18,0
O=C1N=CNC=2N=CNC12,neutral,results_chunk_6_of_10,25.12633,2.033,-3.418,0.675,4.034,-9.416,-0.655,8.761000000000001,closed_shell,9.415662,149.68,143.4,136.1128,Cs,25,25.12633,1.08955304779,0.142,True,14,0
O=CC1=CC=C(N)C=C1,neutral,results_chunk_6_of_10,-10.07437,-4.863,2.138,0.243,5.318,-8.767,-0.328,8.439,closed_shell,8.767435,155.74,150.0,121.1384,Cs,23,-10.07437,-0.43685490631,0.244,True,16,0
O=CC=1C=CN=CC1,neutral,results_chunk_6_of_10,4.69943,0.169,-1.755,-0.933,1.995,-10.49,-1.104,9.386,closed_shell,10.489637,138.42,130.25,107.1116,Cs,20,4.69943,0.20378138309000002,0.158,True,13,0
O=P(C)(C)C,neutral,results_chunk_6_of_10,-87.18076,-0.665,0.531,4.962,5.034,-9.293,2.394,11.687,closed_shell,9.293189,132.58,124.37,92.0773,C3v,16,-87.18076,-3.7804192958800003,0.195,True,14,0
O=C(OCC)C1=NN(C(=C1)C(=O)OCC)C,neutral,results_chunk_6_of_10,-132.37564,3.957,-0.224,0.169,3.967,-10.229,-0.541,9.687999999999999,closed_shell,10.228985,258.97,267.09,226.2316,C1,44,-132.37564,-5.74020487732,1.958,True,30,0
O=P(C=1C=CC=CC1)(C)C,neutral,results_chunk_6_of_10,-53.26903,0.962,-2.364,-3.785,4.565,-9.384,-0.037,9.347,closed_shell,9.384315,186.55,193.2,154.1481,Cs,27,-53.26903,-2.30990494789,0.617,True,21,0
OCCC(O)CO,neutral,results_chunk_6_of_10,-147.87361,-3.044,1.211,0.203,3.283,-10.534,2.258,12.792000000000002,closed_shell,10.534373,144.15,134.5,106.1212,C1,22,-147.87361,-6.412243350430001,0.495,True,17,0
OCCCCO,neutral,results_chunk_6_of_10,-106.86959,-0.176,0.955,-2.245,2.446,-10.633,2.571,13.203999999999999,closed_shell,10.633454,138.67,125.0,90.1218,C2,19,-106.86959,-4.63418603117,0.22,True,16,0
ON(CC)CC,neutral,results_chunk_6_of_10,-35.46459,-0.171,0.46,-0.891,1.017,-9.46,2.082,11.542000000000002,closed_shell,9.459748,139.92,129.97,89.137,C1,19,-35.46459,-1.53785101617,0.311,True,17,0
P(C)C,neutral,results_chunk_6_of_10,-19.30234,0.304,-0.892,2.757,2.914,-9.563,0.753,10.316,closed_shell,9.562552,105.78,90.0,62.0511,Cs,10,-19.30234,-0.83700736942,0.086,True,10,0
S=C1C=CNC(=S)N1,neutral,results_chunk_6_of_10,50.69333,0.689,4.884,-0.177,4.936,-9.032,-1.697,7.335,closed_shell,9.032075,161.34,157.72,144.209,Cs,21,50.69333,2.19821486879,0.196,True,12,0
O=P(C=1C=CC=CC1)(C=2C=CC=CC2)C,neutral,results_chunk_6_of_10,-19.20821,-0.017,0.768,4.148,4.219,-9.399,-0.197,9.202,closed_shell,9.398577,244.2,266.68,216.2189,C1,38,-19.20821,-0.83292561023,2.365,True,28,0
S=C1NCCN1,neutral,results_chunk_6_of_10,19.21218,-6.956,0.354,0.434,6.979,-8.42,0.013,8.433,closed_shell,8.419672,131.85,120.97,102.1538,C2,17,19.21218,0.83309776134,0.15,True,12,0
S=C(C1CC1)C2CC2,neutral,results_chunk_6_of_10,58.34457,-0.628,2.529,-0.312,2.624,-8.674,-1.086,7.587999999999999,closed_shell,8.673537,169.87,170.76,126.216,C2,22,58.34457,2.52999558891,0.942,True,18,0
S=CN(C)C,neutral,results_chunk_6_of_10,17.34916,-4.493,4.331,-1.539,6.427,-8.247,-0.266,7.981,closed_shell,8.246796,129.23,119.34,89.155,Cs,15,17.34916,0.75231162508,0.23,True,12,0
O=P(OCC)(OCC)OCC,neutral,results_chunk_6_of_10,-259.61992,0.868,-0.688,4.436,4.573,-9.661,0.128,9.789,closed_shell,9.660591,208.78,219.72,182.1559,C1,34,-259.61992,-11.257898590959998,2.97,True,26,0
